0,District_21,AMERIND,POVERTY
18282,District_22,ALL,ALL
1583,District_22,ALL,POVERTY
14972,District_22,WHITE,ALL
907,District_22,WHITE,POVERTY
1642,District_22,AFAM,ALL
384,District_22,AFAM,POVERTY
0,District_22,AMERIND,ALL
0,District_22,AMERIND,POVERTY
17101,District_23,ALL,ALL
1233,District_23,ALL,POVERTY
15174,District_23,WHITE,ALL
631,District_23,WHITE,POVERTY
1240,District_23,AFAM,ALL
499,District_23,AFAM,POVERTY
11,District_23,AMERIND,ALL
0,District_23,AMERIND,POVERTY
16207,District_24,ALL,ALL
2428,District_24,ALL,POVERTY
13302,District_24,WHITE,ALL
1485,District_24,WHITE,POVERTY
1395,District_24,AFAM,ALL
608,District_24,AFAM,POVERTY
62,District_24,AMERIND,ALL
0,District_24,AMERIND,POVERTY
15393,District_25,ALL,ALL
1534,District_25,ALL,POVERTY
14103,District_25,WHITE,ALL
1348,District_25,WHITE,POVERTY
488,District_25,AFAM,ALL
74,District_25,AFAM,POVERTY
67,District_25,AMERIND,ALL
14,District_25,AMERIND,POVERTY
18470,District_26,ALL,ALL
4102,District_26,ALL,POVERTY
13351,District_26,WHITE,ALL
2841,District_26,WHITE,POVERTY
3034,District_26,AFAM,ALL
494,District_26,AFAM,POVERTY
175,District_26,AMERIND,ALL
14,District_26,AMERIND,POVERTY
16236,District_27,ALL,ALL
4027,District_27,ALL,POVERTY
11853,District_27,WHITE,ALL
2547,District_27,WHITE,POVERTY
2387,District_27,AFAM,ALL
771,District_27,AFAM,POVERTY
0,District_27,AMERIND,ALL
0,District_27,AMERIND,POVERTY
16089,District_28,ALL,ALL
3041,District_28,ALL,POVERTY
7233,District_28,WHITE,ALL
1217,District_28,WHITE,POVERTY
5424,District_28,AFAM,ALL
914,District_28,AFAM,POVERTY
0,District_28,AMERIND,ALL
0,District_28,AMERIND,POVERTY
18742,District_29,ALL,ALL
1736,District_29,ALL,POVERTY
10114,District_29,WHITE,ALL
909,District_29,WHITE,POVERTY
6550,District_29,AFAM,ALL
588,District_29,AFAM,POVERTY
48,District_29,AMERIND,ALL
0,District_29,AMERIND,POVERTY
18463,District_30,ALL,ALL
4208,District_30,ALL,POVERTY
10618,District_30,WHITE,ALL
2147,District_30,WHITE,POVERTY
2755,District_30,AFAM,ALL
493,District_30,AFAM,POVERTY
76,District_30,AMERIND,ALL
66,District_30,AMERIND,POVERTY
28877,District_31,ALL,ALL
1700,District_31,ALL,POVERTY
22095,District_31,WHITE,ALL
774,District_31,WHITE,POVERTY
4704,District_31,AFAM,ALL
718,District_31,AFAM,POVERTY
0,District_31,AMERIND,ALL
0,District_31,AMERIND,POVERTY
26039,District_32,ALL,ALL
2960,District_32,ALL,POVERTY
12957,District_32,WHITE,ALL
1347,District_32,WHITE,POVERTY
10243,District_32,AFAM,ALL
781,District_32,AFAM,POVERTY
10,District_32,AMERIND,ALL
0,District_32,AMERIND,POVERTY
21678,District_33,ALL,ALL
2395,District_33,ALL,POVERTY
10097,District_33,WHITE,ALL
595,District_33,WHITE,POVERTY
8599,District_33,AFAM,ALL
1351,District_33,AFAM,POVERTY
58,District_33,AMERIND,ALL
0,District_33,AMERIND,POVERTY
17263,District_34,ALL,ALL
488,District_34,ALL,POVERTY
16500,District_34,WHITE,ALL
448,District_34,WHITE,POVERTY
200,District_34,AFAM,ALL
17,District_34,AFAM,POVERTY
7,District_34,AMERIND,ALL
0,District_34,AMERIND,POVERTY
19749,District_35,ALL,ALL
858,District_35,ALL,POVERTY
17562,District_35,WHITE,ALL
698,District_35,WHITE,POVERTY
780,District_35,AFAM,ALL
137,District_35,AFAM,POVERTY
40,District_35,AMERIND,ALL
0,District_35,AMERIND,POVERTY
139,District_1,ASIAN,ALL
0,District_1,ASIAN,POVERTY
0,District_1,PACISL,ALL
0,District_1,PACISL,POVERTY
25,District_1,OTHER,ALL
0,District_1,OTHER,POVERTY
53,District_1,MIXED,ALL
10,District_1,MIXED,POVERTY
0,District_2,ASIAN,ALL
0,District_2,ASIAN,POVERTY
0,District_2,PACISL,ALL
0,District_2,PACISL,POVERTY
159,District_2,OTHER,ALL
0,District_2,OTHER,POVERTY
186,District_2,MIXED,ALL
6,District_2,MIXED,POVERTY
144,District_3,ASIAN,ALL
13,District_3,ASIAN,POVERTY
0,District_3,PACISL,ALL
0,District_3,PACISL,POVERTY
65,District_3,OTHER,ALL
36,District_3,OTHER,POVERTY
235,District_3,MIXED,ALL
0,District_3,MIXED,POVERTY
86,District_4,ASIAN,ALL
0,District_4,ASIAN,POVERTY
0,District_4,PACISL,ALL
0,District_4,PACISL,POVERTY
708,District_4,OTHER,ALL
517,District_4,OTHER,POVERTY
257,District_4,MIXED,ALL
31,District_4,MIXED,POVERTY
278,District_5,ASIAN,ALL
0,District_5,ASIAN,POVERTY
0,District_5,PACISL,ALL
0,District_5,PACISL,POVERTY
407,District_5,OTHER,ALL
25,District_5,OTHER,POVERTY
113,District_5,MIXED,ALL
73,District_5,MIXED,POVERTY
206,District_6,ASIAN,ALL
0,District_6,ASIAN,POVERTY
0,District_6,PACISL,ALL
0,District_6,PACISL,POVERTY
92,District_6,OTHER,ALL
0,District_6,OTHER,POVERTY
201,District_6,MIXED,ALL
30,District_6,MIXED,POVERTY
61,District_7,ASIAN,ALL
0,District_7,ASIAN,POVERTY
0,District_7,PACISL,ALL
0,District_7,PACISL,POVERTY
230,District_7,OTHER,ALL
0,District_7,OTHER,POVERTY
350,District_7,MIXED,ALL
89,District_7,MIXED,POVERTY
249,District_8,ASIAN,ALL
1,District_8,ASIAN,POVERTY
10,District_8,PACISL,ALL
0,District_8,PACISL,POVERTY
1026,District_8,OTHER,ALL
415,District_8,OTHER,POVERTY
213,District_8,MIXED,ALL
49,District_8,MIXED,POVERTY
242,District_9,ASIAN,ALL
30,District_9,ASIAN,POVERTY
0,District_9,PACISL,ALL
0,District_9,PACISL,POVERTY
366,District_9,OTHER,ALL
206,District_9,OTHER,POVERTY
304,District_9,MIXED,ALL
48,District_9,MIXED,POVERTY
488,District_10,ASIAN,ALL
0,District_10,ASIAN,POVERTY
295,District_10,PACISL,ALL
0,District_10,PACISL,POVERTY
229,District_10,OTHER,ALL
149,District_10,OTHER,POVERTY
381,District_10,MIXED,ALL
13,District_10,MIXED,POVERTY
116,District_11,ASIAN,ALL
27,District_11,ASIAN,POVERTY
0,District_11,PACISL,ALL
0,District_11,PACISL,POVERTY
326,District_11,OTHER,ALL
20,District_11,OTHER,POVERTY
211,District_11,MIXED,ALL
0,District_11,MIXED,POVERTY
369,District_12,ASIAN,ALL
0,District_12,ASIAN,POVERTY
0,District_12,PACISL,ALL
0,District_12,PACISL,POVERTY
299,District_12,OTHER,ALL
144,District_12,OTHER,POVERTY
486,District_12,MIXED,ALL
74,District_12,MIXED,POVERTY
564,District_13,ASIAN,ALL
171,District_13,ASIAN,POVERTY
0,District_13,PACISL,ALL
0,District_13,PACISL,POVERTY
1213,District_13,OTHER,ALL
363,District_13,OTHER,POVERTY
329,District_13,MIXED,ALL
36,District_13,MIXED,POVERTY
328,District_14,ASIAN,ALL
1,District_14,ASIAN,POVERTY
0,District_14,PACISL,ALL
0,District_14,PACISL,POVERTY
557,District_14,OTHER,ALL
206,District_14,OTHER,POVERTY
303,District_14,MIXED,ALL
7,District_14,MIXED,POVERTY
927,District_15,ASIAN,ALL
119,District_15,ASIAN,POVERTY
12,District_15,PACISL,ALL
0,District_15,PACISL,POVERTY
420,District_15,OTHER,ALL
199,District_15,OTHER,POVERTY
422,District_15,MIXED,ALL
67,District_15,MIXED,POVERTY
