EDU,District_2,AMERIND,0,HS_GRAD,MALE
EDU,District_2,AMERIND,17,HS_GRAD,FEMALE
EDU,District_2,AMERIND,0,SOME_COLL,MALE
EDU,District_2,AMERIND,7,SOME_COLL,FEMALE
EDU,District_2,AMERIND,0,COLL_BACH_OR_GREATER,MALE
EDU,District_2,AMERIND,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_2,ASIAN,0,ALL,MALE
EDU,District_2,ASIAN,0,ALL,FEMALE
EDU,District_2,ASIAN,0,NO_HS_GRAD,MALE
EDU,District_2,ASIAN,0,NO_HS_GRAD,FEMALE
EDU,District_2,ASIAN,0,HS_GRAD,MALE
EDU,District_2,ASIAN,0,HS_GRAD,FEMALE
EDU,District_2,ASIAN,0,SOME_COLL,MALE
EDU,District_2,ASIAN,0,SOME_COLL,FEMALE
EDU,District_2,ASIAN,0,COLL_BACH_OR_GREATER,MALE
EDU,District_2,ASIAN,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_2,PACISL,0,ALL,MALE
EDU,District_2,PACISL,0,ALL,FEMALE
EDU,District_2,PACISL,0,NO_HS_GRAD,MALE
EDU,District_2,PACISL,0,NO_HS_GRAD,FEMALE
EDU,District_2,PACISL,0,HS_GRAD,MALE
EDU,District_2,PACISL,0,HS_GRAD,FEMALE
EDU,District_2,PACISL,0,SOME_COLL,MALE
EDU,District_2,PACISL,0,SOME_COLL,FEMALE
EDU,District_2,PACISL,0,COLL_BACH_OR_GREATER,MALE
EDU,District_2,PACISL,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_2,OTHER,18,ALL,MALE
EDU,District_2,OTHER,34,ALL,FEMALE
EDU,District_2,OTHER,18,NO_HS_GRAD,MALE
EDU,District_2,OTHER,0,NO_HS_GRAD,FEMALE
EDU,District_2,OTHER,0,HS_GRAD,MALE
EDU,District_2,OTHER,34,HS_GRAD,FEMALE
EDU,District_2,OTHER,0,SOME_COLL,MALE
EDU,District_2,OTHER,0,SOME_COLL,FEMALE
EDU,District_2,OTHER,0,COLL_BACH_OR_GREATER,MALE
EDU,District_2,OTHER,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_2,MIXED,0,ALL,MALE
EDU,District_2,MIXED,109,ALL,FEMALE
EDU,District_2,MIXED,0,NO_HS_GRAD,MALE
EDU,District_2,MIXED,0,NO_HS_GRAD,FEMALE
EDU,District_2,MIXED,0,HS_GRAD,MALE
EDU,District_2,MIXED,67,HS_GRAD,FEMALE
EDU,District_2,MIXED,0,SOME_COLL,MALE
EDU,District_2,MIXED,42,SOME_COLL,FEMALE
EDU,District_2,MIXED,0,COLL_BACH_OR_GREATER,MALE
EDU,District_2,MIXED,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,WHITE,2320,ALL,MALE
EDU,District_3,WHITE,2442,ALL,FEMALE
EDU,District_3,WHITE,551,NO_HS_GRAD,MALE
EDU,District_3,WHITE,513,NO_HS_GRAD,FEMALE
EDU,District_3,WHITE,669,HS_GRAD,MALE
EDU,District_3,WHITE,981,HS_GRAD,FEMALE
EDU,District_3,WHITE,699,SOME_COLL,MALE
EDU,District_3,WHITE,451,SOME_COLL,FEMALE
EDU,District_3,WHITE,401,COLL_BACH_OR_GREATER,MALE
EDU,District_3,WHITE,497,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,AFAM,2395,ALL,MALE
EDU,District_3,AFAM,3849,ALL,FEMALE
EDU,District_3,AFAM,361,NO_HS_GRAD,MALE
EDU,District_3,AFAM,610,NO_HS_GRAD,FEMALE
EDU,District_3,AFAM,751,HS_GRAD,MALE
EDU,District_3,AFAM,1272,HS_GRAD,FEMALE
EDU,District_3,AFAM,923,SOME_COLL,MALE
EDU,District_3,AFAM,1136,SOME_COLL,FEMALE
EDU,District_3,AFAM,360,COLL_BACH_OR_GREATER,MALE
EDU,District_3,AFAM,831,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,AMERIND,54,ALL,MALE
EDU,District_3,AMERIND,0,ALL,FEMALE
EDU,District_3,AMERIND,0,NO_HS_GRAD,MALE
EDU,District_3,AMERIND,0,NO_HS_GRAD,FEMALE
EDU,District_3,AMERIND,22,HS_GRAD,MALE
EDU,District_3,AMERIND,0,HS_GRAD,FEMALE
EDU,District_3,AMERIND,32,SOME_COLL,MALE
EDU,District_3,AMERIND,0,SOME_COLL,FEMALE
EDU,District_3,AMERIND,0,COLL_BACH_OR_GREATER,MALE
EDU,District_3,AMERIND,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,ASIAN,16,ALL,MALE
EDU,District_3,ASIAN,39,ALL,FEMALE
EDU,District_3,ASIAN,1,NO_HS_GRAD,MALE
EDU,District_3,ASIAN,0,NO_HS_GRAD,FEMALE
EDU,District_3,ASIAN,3,HS_GRAD,MALE
EDU,District_3,ASIAN,0,HS_GRAD,FEMALE
EDU,District_3,ASIAN,0,SOME_COLL,MALE
EDU,District_3,ASIAN,17,SOME_COLL,FEMALE
EDU,District_3,ASIAN,12,COLL_BACH_OR_GREATER,MALE
EDU,District_3,ASIAN,22,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,PACISL,0,ALL,MALE
EDU,District_3,PACISL,0,ALL,FEMALE
EDU,District_3,PACISL,0,NO_HS_GRAD,MALE
EDU,District_3,PACISL,0,NO_HS_GRAD,FEMALE
EDU,District_3,PACISL,0,HS_GRAD,MALE
