EDU,District_4,AFAM,1137,HS_GRAD
EDU,District_4,AFAM,1330,SOME_COLL
EDU,District_4,AFAM,833,COLL_BACH_OR_GREATER
EDU,District_4,AMERIND,59,ALL
EDU,District_4,AMERIND,8,NO_HS_GRAD
EDU,District_4,AMERIND,7,HS_GRAD
EDU,District_4,AMERIND,12,SOME_COLL
EDU,District_4,AMERIND,32,COLL_BACH_OR_GREATER
EDU,District_4,ASIAN,46,ALL
EDU,District_4,ASIAN,19,NO_HS_GRAD
EDU,District_4,ASIAN,0,HS_GRAD
EDU,District_4,ASIAN,20,SOME_COLL
EDU,District_4,ASIAN,7,COLL_BACH_OR_GREATER
EDU,District_4,PACISL,0,ALL
EDU,District_4,PACISL,0,NO_HS_GRAD
EDU,District_4,PACISL,0,HS_GRAD
EDU,District_4,PACISL,0,SOME_COLL
EDU,District_4,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_4,OTHER,299,ALL
EDU,District_4,OTHER,50,NO_HS_GRAD
EDU,District_4,OTHER,182,HS_GRAD
EDU,District_4,OTHER,47,SOME_COLL
EDU,District_4,OTHER,20,COLL_BACH_OR_GREATER
EDU,District_4,MIXED,96,ALL
EDU,District_4,MIXED,8,NO_HS_GRAD
EDU,District_4,MIXED,23,HS_GRAD
EDU,District_4,MIXED,59,SOME_COLL
EDU,District_4,MIXED,6,COLL_BACH_OR_GREATER
EDU,District_5,WHITE,3332,ALL
EDU,District_5,WHITE,1014,NO_HS_GRAD
EDU,District_5,WHITE,1116,HS_GRAD
EDU,District_5,WHITE,447,SOME_COLL
EDU,District_5,WHITE,755,COLL_BACH_OR_GREATER
EDU,District_5,AFAM,4428,ALL
EDU,District_5,AFAM,1193,NO_HS_GRAD
EDU,District_5,AFAM,1530,HS_GRAD
EDU,District_5,AFAM,1316,SOME_COLL
EDU,District_5,AFAM,389,COLL_BACH_OR_GREATER
EDU,District_5,AMERIND,82,ALL
EDU,District_5,AMERIND,7,NO_HS_GRAD
EDU,District_5,AMERIND,34,HS_GRAD
EDU,District_5,AMERIND,0,SOME_COLL
EDU,District_5,AMERIND,41,COLL_BACH_OR_GREATER
EDU,District_5,ASIAN,139,ALL
EDU,District_5,ASIAN,94,NO_HS_GRAD
EDU,District_5,ASIAN,12,HS_GRAD
EDU,District_5,ASIAN,0,SOME_COLL
EDU,District_5,ASIAN,33,COLL_BACH_OR_GREATER
EDU,District_5,PACISL,0,ALL
EDU,District_5,PACISL,0,NO_HS_GRAD
EDU,District_5,PACISL,0,HS_GRAD
EDU,District_5,PACISL,0,SOME_COLL
EDU,District_5,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_5,OTHER,232,ALL
EDU,District_5,OTHER,232,NO_HS_GRAD
EDU,District_5,OTHER,0,HS_GRAD
EDU,District_5,OTHER,0,SOME_COLL
EDU,District_5,OTHER,0,COLL_BACH_OR_GREATER
EDU,District_5,MIXED,41,ALL
EDU,District_5,MIXED,0,NO_HS_GRAD
EDU,District_5,MIXED,24,HS_GRAD
EDU,District_5,MIXED,0,SOME_COLL
EDU,District_5,MIXED,17,COLL_BACH_OR_GREATER
EDU,District_6,WHITE,6469,ALL
EDU,District_6,WHITE,604,NO_HS_GRAD
EDU,District_6,WHITE,1072,HS_GRAD
EDU,District_6,WHITE,1727,SOME_COLL
EDU,District_6,WHITE,3066,COLL_BACH_OR_GREATER
EDU,District_6,AFAM,3194,ALL
EDU,District_6,AFAM,1179,NO_HS_GRAD
EDU,District_6,AFAM,1095,HS_GRAD
EDU,District_6,AFAM,648,SOME_COLL
EDU,District_6,AFAM,272,COLL_BACH_OR_GREATER
EDU,District_6,AMERIND,60,ALL
EDU,District_6,AMERIND,9,NO_HS_GRAD
EDU,District_6,AMERIND,31,HS_GRAD
EDU,District_6,AMERIND,20,SOME_COLL
EDU,District_6,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_6,ASIAN,113,ALL
EDU,District_6,ASIAN,5,NO_HS_GRAD
EDU,District_6,ASIAN,0,HS_GRAD
EDU,District_6,ASIAN,7,SOME_COLL
EDU,District_6,ASIAN,101,COLL_BACH_OR_GREATER
EDU,District_6,PACISL,0,ALL
EDU,District_6,PACISL,0,NO_HS_GRAD
EDU,District_6,PACISL,0,HS_GRAD
EDU,District_6,PACISL,0,SOME_COLL
EDU,District_6,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_6,OTHER,101,ALL
EDU,District_6,OTHER,9,NO_HS_GRAD
EDU,District_6,OTHER,63,HS_GRAD
EDU,District_6,OTHER,0,SOME_COLL
EDU,District_6,OTHER,29,COLL_BACH_OR_GREATER
EDU,District_6,MIXED,113,ALL
EDU,District_6,MIXED,18,NO_HS_GRAD
EDU,District_6,MIXED,23,HS_GRAD
EDU,District_6,MIXED,25,SOME_COLL
EDU,District_6,MIXED,47,COLL_BACH_OR_GREATER
EDU,District_7,WHITE,6027,ALL
EDU,District_7,WHITE,1178,NO_HS_GRAD
EDU,District_7,WHITE,1765,HS_GRAD
EDU,District_7,WHITE,1383,SOME_COLL
EDU,District_7,WHITE,1701,COLL_BACH_OR_GREATER
EDU,District_7,AFAM,3921,ALL
EDU,District_7,AFAM,904,NO_HS_GRAD
EDU,District_7,AFAM,1242,HS_GRAD
EDU,District_7,AFAM,1276,SOME_COLL
EDU,District_7,AFAM,499,COLL_BACH_OR_GREATER
EDU,District_7,AMERIND,32,ALL
EDU,District_7,AMERIND,20,NO_HS_GRAD
EDU,District_7,AMERIND,0,HS_GRAD
EDU,District_7,AMERIND,12,SOME_COLL
EDU,District_7,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_7,ASIAN,39,ALL
EDU,District_7,ASIAN,0,NO_HS_GRAD
EDU,District_7,ASIAN,0,HS_GRAD
EDU,District_7,ASIAN,7,SOME_COLL
EDU,District_7,ASIAN,32,COLL_BACH_OR_GREATER
EDU,District_7,PACISL,0,ALL
EDU,District_7,PACISL,0,NO_HS_GRAD
EDU,District_7,PACISL,0,HS_GRAD
EDU,District_7,PACISL,0,SOME_COLL
EDU,District_7,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_7,OTHER,169,ALL
EDU,District_7,OTHER,76,NO_HS_GRAD
EDU,District_7,OTHER,67,HS_GRAD
EDU,District_7,OTHER,8,SOME_COLL
EDU,District_7,OTHER,18,COLL_BACH_OR_GREATER
EDU,District_7,MIXED,140,ALL
EDU,District_7,MIXED,49,NO_HS_GRAD
EDU,District_7,MIXED,38,HS_GRAD
EDU,District_7,MIXED,27,SOME_COLL
EDU,District_7,MIXED,26,COLL_BACH_OR_GREATER
EDU,District_8,WHITE,6948,ALL
EDU,District_8,WHITE,1028,NO_HS_GRAD
EDU,District_8,WHITE,1963,HS_GRAD
EDU,District_8,WHITE,1629,SOME_COLL
EDU,District_8,WHITE,2328,COLL_BACH_OR_GREATER
EDU,District_8,AFAM,2944,ALL
EDU,District_8,AFAM,751,NO_HS_GRAD
EDU,District_8,AFAM,1025,HS_GRAD
EDU,District_8,AFAM,736,SOME_COLL
EDU,District_8,AFAM,432,COLL_BACH_OR_GREATER
EDU,District_8,AMERIND,70,ALL
EDU,District_8,AMERIND,51,NO_HS_GRAD
EDU,District_8,AMERIND,0,HS_GRAD
EDU,District_8,AMERIND,11,SOME_COLL
EDU,District_8,AMERIND,8,COLL_BACH_OR_GREATER
EDU,District_8,ASIAN,230,ALL
EDU,District_8,ASIAN,126,NO_HS_GRAD
EDU,District_8,ASIAN,78,HS_GRAD
EDU,District_8,ASIAN,26,SOME_COLL
EDU,District_8,ASIAN,0,COLL_BACH_OR_GREATER
EDU,District_8,PACISL,10,ALL
EDU,District_8,PACISL,0,NO_HS_GRAD
EDU,District_8,PACISL,0,HS_GRAD
EDU,District_8,PACISL,10,SOME_COLL
EDU,District_8,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_8,OTHER,507,ALL
EDU,District_8,OTHER,416,NO_HS_GRAD
EDU,District_8,OTHER,43,HS_GRAD
EDU,District_8,OTHER,39,SOME_COLL
EDU,District_8,OTHER,9,COLL_BACH_OR_GREATER
EDU,District_8,MIXED,70,ALL
EDU,District_8,MIXED,0,NO_HS_GRAD
EDU,District_8,MIXED,30,HS_GRAD
EDU,District_8,MIXED,33,SOME_COLL
EDU,District_8,MIXED,7,COLL_BACH_OR_GREATER
EDU,District_9,WHITE,7463,ALL
EDU,District_9,WHITE,2482,NO_HS_GRAD
EDU,District_9,WHITE,2901,HS_GRAD
EDU,District_9,WHITE,1315,SOME_COLL
EDU,District_9,WHITE,765,COLL_BACH_OR_GREATER
EDU,District_9,AFAM,2649,ALL
EDU,District_9,AFAM,440,NO_HS_GRAD
EDU,District_9,AFAM,761,HS_GRAD
EDU,District_9,AFAM,928,SOME_COLL
EDU,District_9,AFAM,520,COLL_BACH_OR_GREATER
EDU,District_9,AMERIND,9,ALL
EDU,District_9,AMERIND,0,NO_HS_GRAD
